ArtikelId,Artikelnummer,Lieferantenreferenznummer,Artikelbezeichnung,ProduktlinieId,Produktline,ProduktbereichId,Produktbereich,ProduktgruppeId,Produktgruppe,ArtikelgruppeId,Artikelgruppe,MarkeId,Marke,ProduktfamilieId,Produktfamilie,MengeneinheitId,Mengeneinheit,Bestand,KollektionsstatusId,Kollektionsstatus,VerkaufspreisBrutto,ZiffernblattfarbeId,Ziffernblattfarbe,ZiffernblattausfuehrungId,Ziffernblattausfuehrung,ZiffernblattbesatzId,Ziffernblattbesatz,ZiffernblattartId,Ziffernblattart,LuenetteId,Luenette,Ringgroesse,Laenge,Durchmesser,WasserdichteId,Wasserdichte,Limitationsnummer,LimitationVon,WerkartId,Werkart,BandartId,Bandart,BandmaterialId,Bandmaterial,SchliesseId,Schliesse,GlasartId,Glasart,OberflaecheId,Oberflaeche,Selektionskennzeichen,Anlagedatum,Lieferantenbarcode,Notiz,Standardbild,IstReserviert,BoxtypId,Boxtyp,Werknummer,Gehaeusenummer,Hoehe,Breite,Tiefe,KaliberId,Kaliber,BandfarbeId,Bandfarbe,LieferantName1,"LieferantName2 ",Anzahl,PerlartId,Perlart,PerlgroesseId,Perlgroesse,PerlfarbeId,"Perlfarbe ",SteinartId,Steinart,SchliffformId,Schliffform,SteinfarbeId,Steinfarbe,ReinheitId,Reinheit,"CtGewicht ",FeingehaltId,Feingehalt,MaterialId,Material,FarbeId,Farbe,"Gesamtgewicht ",IdentifikationsfeldId,Identifikationsfeld,IdentifikationswertId,"Identifikationswert ","BildName "
13403,113398,7896-30S3,"""Flex"" Ohrringe aus 750/- Roségold mit Saphire",6,Schmuck,38,Farbstein,54,"Kopf- und Ohrschmuck",186,Klappcreole,,,,,,,0,,,"3180,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 11:13:53",,"Ohrringe ""Flex"" aus 750/- Roségold mit Saphire 3,10 ct. - Regenbogen",13403-864.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,,,,,,,,78,Saphir,,,,,,,"3,1000",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14496,"Silhouette Schmuck",13403-864.jpg
13404,113399,8050-30S3,"""Flex"" Armband aus 750/- Roségold mit Saphire",6,Schmuck,38,Farbstein,45,Halsschmuck,68,Anhänger,,,,,,,0,,,"10800,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 11:19:00",,"Armband ""Flex"" aus 750/- Roségold ca. 13,5 ct. - Regenbogen",13404-877.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,,,,,,,,78,Saphir,,,,,,,"13,5000",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14500,"Silhouette Schmuck",13404-877.jpg
13405,113400,8054-30SR,"""Flex"" Damenring in 750/- Weißgold mit Saphire",6,Schmuck,38,Farbstein,40,Armschmuck,75,Armband,,,,,,,0,,,"3500,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 11:29:34",,"Damenring ""Flex"" in 750/- Weißgold mit 20 Saphire ca. 3,50ct. Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13405-881.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,20,,,,,,,78,Saphir,,,,,,,"3,5000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14504,"Silhouette Schmuck",13405-881.jpg
13406,113401,8035-1006,"""Flex"" Armband aus 750/- Gelbgold mit Brillanten 0,65 ct.",6,Schmuck,37,Diamant,40,Armschmuck,75,Armband,,,,,,,0,,,"5870,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 11:45:36",,"""Flex"" Armband in 750/- Gelbgold mit 13 Brillanten 0,65ct. TW/si. Lästiges Schließen war gestern, heute trägt man TENNIS-FLEX und streift das Armband einfach über das Handgelenk.",13406-875.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,16,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,6500",11,750/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14508,"Silhouette Schmuck",13406-875.jpg
13407,113402,8062-2002,"""Flex"" Armband aus 750/- Weißgold mit Brillanten ",6,Schmuck,37,Diamant,40,Armschmuck,75,Armband,,,,,,,0,,,"8400,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 11:55:21",,"""Flex"" Armband in 750/- Weißgold 65 Brillanten 1,74ct. TW/si. Lästiges Schließen war gestern, heute trägt man TENNIS-FLEX und streift das Armband einfach über das Handgelenk.",13407-883.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,65,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","1,7400",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14512,"Silhouette Schmuck ",13407-883.jpg
13408,113403,8034-1004,"""Flex"" Damenring in 750/- Gelbgold mit Brillanten 0,35 ct.",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"2250,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:01:39",,"Damenring ""Flex"" in 750/- Gelbgold mit 7 Brillanten 0,35ct. TW/si. Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13408-870.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,7,,,,,,,54,Diamant,15,Brillant,,,,,"0,3500",11,750/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14516,"Silhouette Schmuck",13408-870.jpg
13409,113404,8034-3004,"""Flex"" Damenring in 750/- Roségold mit Brillanten 0,35 ct.",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"2250,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:03:20",,"Damenring ""Flex"" in 750/- Roségold mit 7 Brillanten 0,35ct. TW/si. Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13409-873.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,7,,,,,,,54,Diamant,15,Brillant,,,,,"0,3500",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14520,"Silhouette Schmuck",13409-873.jpg
13410,113405,8054-3005,"""Flex"" Damenring aus 750/- Roségold mit Brillanten 2,50 ct. ",6,Schmuck,37,Diamant,40,Armschmuck,75,Armband,,,,,,,0,,,"6190,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:12:57",,"Damenring ""Flex"" aus 750/- Roségold mit Brillanten 2,50 ct.  Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13410-879.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,20,,,,,,,54,Diamant,15,Brillant,,,,,"2,5000",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14524,"Silhouette Schmuck",13410-879.jpg
13411,113406,8034-2007,"""Flex"" Damenring aus 750/- Weißgold mit Brillanten 0,35 ct. ",6,Schmuck,37,Diamant,46,Handschmuck,211,Memoirering,,,,,,,0,,,"2250,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:16:24",,"Damenring ""Flex"" aus 750/- Weißgold mit 7 Brillanten 0,35 ct.  Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13411-868.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,7,,,,,,,54,Diamant,15,Brillant,,,,,"0,3500",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14528,"Silhouette Schmuck",13411-868.jpg
13412,113407,8034-1007,"""Flex"" Damenring aus 750/- Gelbgold mit Brillanten 0,35 ct. ",6,Schmuck,37,Diamant,46,Handschmuck,211,Memoirering,,,,,,,0,,,"2250,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:17:41",,"Damenring ""Flex"" aus 750/- Gelbgold mit 7 Brillanten 0,35 ct.  Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13412-866.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,7,,,,,,,54,Diamant,15,Brillant,,,,,"0,3500",11,750/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14532,"Silhouette Schmuck",13412-866.jpg
13413,113408,8066-2002,"""Flex"" Damenring aus 750/- Weißgold mit Brillanten 0,62 ct. ",6,Schmuck,37,Diamant,46,Handschmuck,211,Memoirering,,,,,,,0,,,"3390,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"01.02.2021 12:21:56",,"Damenring ""Flex"" aus 750/- Weißgold mit  Brillanten 0,62 ct.  Mit unserer innovativen TENNIS-FLEX Kollektion erhalten Sie maximalen Tragekomfort. Durch die elastischen Federn im Innern können sich die Ringe bis zu sechs Größen weiten – High-End-Tragekomfort für Ihre Finger.",13413-885.jpg,False,,,,,,,,,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,22,,,,,,,54,Diamant,15,Brillant,,,,,"0,6200",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14536,"Silhouette Schmuck",13413-885.jpg
13419,113414,4/20022/5.5-20022/5.5-B10,"Trauringe in 585/- Weißgold ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2473,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"04.02.2021 12:27:58",,"Trauringe in 585/- Weißgold. Der Damenring mit 1 Br. 0,02 ct. W/si. <br/>Höhe: 1,8mm<br/>Breite: 5,5mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13419-895.jpg,False,,,,,,,,,,,,"Gerstner AG",,1,,,,,,,,,,,,,,,"0,0200",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14560,Trauringe,13419-895.jpg
13421,113416,4/28627/5_28627/5_U38,"Trauringe in 585/- Weißgold ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"3061,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"04.02.2021 13:12:07",,"Trauringe in 585/- Weißgold. Der Damenring mit 5 Br. 0,185 ct. W/si. <br/>Höhe: 2,20mm<br/>Breite: 5,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13421-892.jpg,False,,,,,,,,,,,,"Gerstner AG",,,,,,,,,,,,,,,,,,10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14568,Trauringe,13421-892.jpg
13422,113417,"4/28620/4,5_28620/5_U38","Trauringe in 585/- Weißgold ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"3625,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"04.02.2021 13:16:11",,"Der Damenring mit 9 Br. 0,296 ct. W/si. <br/>Höhe: DR: 2,50mm , HR: 2,40mm<br/>Breite: DR: 4,50mm, HR: 5,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13422-894.jpg,False,,,,,,,,,,,,"Gerstner AG",,9,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2960",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14572,Trauringe,13422-894.jpg
13423,113418,4/28621/5.5_28621/6_U38,"Trauringe in 585/- Weißgold ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"3723,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"04.02.2021 13:23:02",,"Trauringe in 585/- Weißgold. Der Damenring mit 18 Br. 0,109 ct. W/si. <br/>Höhe: 2,40mm<br/>Breite: DR: 5,50mm HR: 6,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13423-897.jpg,False,,,,,,,,,,,,"Gerstner AG",,18,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1090",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14576,Trauringe,13423-897.jpg
13424,113419,4/28626/5_28626/5_u38,"Trauringe in 585/- Weißgold ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"3269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"04.02.2021 13:28:59",,"Trauringe in 585/- Weißgold. Der Damenring mit 7 Br. 0,205 ct. W/si. <br/>Höhe 2,20mm<br/>Breite: 5,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13424-898.jpg,False,,,,,,,,,,,,"Gerstner AG",,7,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2050",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14580,Trauringe,13424-898.jpg
13425,113420,4/28622/5_28622/5_U38,"Trauringe in 585/- Gelbgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2571,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"04.02.2021 13:34:37",,"Trauringe in 585/- Gelbgold. Der Damenring mit 11 Br. 0,106 ct. W/si. <br/>Höhe: 2,4mm<br/>Breite: 5,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13425-899.jpg,False,,,,,,,,,,,,"Gerstner AG",,11,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1060",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14584,Trauringe,13425-899.jpg
13426,113421,"4/28624/5,5_28624/5,5_u38","Trauringe in 585/- Gelbgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2718,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 13:43:43",,"Trauringe in 585/- Gelbgold. Der Damenring mit 17 Br. 0,255 ct. W/si. <br/>Höhe: 1,60mm<br/>Breite: 5,50mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13426-900.jpg,False,,,,,,,,,,,,"Gerstner AG",,17,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2550",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14588,Trauringe,13426-900.jpg
13427,113422,"4/28623/5,5_28623/6_u38","Trauringe in 585/- Bicolour ",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"3516,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 13:47:38",,"Trauringe in 585/- Bicolour - Weißgold - Gelbgold. Der Damenring mit 17 Br. 0,34 ct. W/si. <br/>Höhe: DR: 1,70mm HR: 1,80mm<br/>Breite: DR: 5,50mm, HR:6,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13427-901.jpg,False,,,,,,,,,,,,"Gerstner AG",,17,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2550",10,585/ooo,25,Gold,15,"bicolor g/w",,8,"Webshop-Kategorie 1",14592,Trauringe,13427-901.jpg
13428,113423,4/28625/5_28625/5_038,"Trauringe in 585/- Roségold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2387,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 13:52:28",,"Trauringe in 585/- Roségold. Der Damenring mit 21 Br. 0,21 ct. W/si. <br/>Höhe: 1,70mm<br/>Breite: 5,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13428-902.jpg,False,,,,,,,,,,,,"Gerstner AG",,21,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2100",10,585/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14596,Trauringe,13428-902.jpg
13432,113427,4/28505/3_28505/4_u36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2505,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 14:10:07",,"Trauringe in 585/- Weißgold. Der Damenring mit 25 Br. 0,125 ct. W/si. <br/>Höhe: 1,50mm<br/>Breite: DR: 3,00mm  HR: 4,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13432-906.jpg,False,,,,,,,,,,,,"Gerstner AG",,25,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1250",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14612,Trauringe,13432-906.jpg
13433,113428,4/28512/3_28512/3_u36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2613,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 14:13:04",,"Trauringe in 585/- Weißgold. Der Damenring mit 30 Br. 0,27 ct. W/si.<br/>Höhe 1,6mm<br/>Breite: 3,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13433-907.jpg,False,,,,,,,,,,,,"Gerstner AG",,30,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2700",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14616,Trauringe,13433-907.jpg
13436,113431,"4/28509/3,8_28509/3,8_u36","Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2389,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 14:21:36",,"Trauringe in 585/- Weißgold. Der Damenring mit 9 Br. 0,045 ct. W/si. <br/>Höhe: 1,6mm<br/>Breite: 3,80mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13436-910.jpg,False,,,,,,,,,,,,"Gerstner AG",,9,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0450",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14628,Trauringe,13436-910.jpg
13437,113432,4/28503/4_28503/5_u36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2478,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"10.02.2021 14:23:30",,"Trauringe in 585/- Weißgold. Der Damenring mit 23 Br. 0,115 ct. W/si. <br/>Höhe: 1,60mm<br/>Breite: 4,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13437-911.jpg,False,,,,,,,,,,,,"Gerstner AG",,23,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1150",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14632,Trauringe,13437-911.jpg
13438,113433,4/28511/3_28511/3_u36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2334,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"10.02.2021 14:31:44",,"Trauringe in 585/- Weißgold. Der Damenring mit 10 Br. 0,10 ct. W/si. <br/>Höhe: 1,80mm<br/>Breite: DR:2,5mm, HR:3,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13438-912.jpg,False,,,,,,,,,,,,"Gerstner AG",,10,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1000",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14636,Trauringe,13438-912.jpg
13440,113435,"4/28501/2,5_28501/3,5_U36","Trauringe in 585/- Gelbgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"1637,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"11.02.2021 11:43:36",,"Trauringe in 585/- Gelbgold. Der Damenring mit 5 Br. 0,036 ct. W/si. <br/>Höhe: 1,5mm<br/>Breite: DR: 2,50mm , HR: 3,50mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13440-914.jpg,False,,,,,,,,,,,,"Gerstner AG",,5,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0360",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14644,Trauringe,13440-914.jpg
13441,113436,"4/28506/3,5_28506/3,5_U36","Trauringe in 585/- Roségold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"11.02.2021 11:50:47",,"Trauringe in 585/- Gelbgold. Der Damenring mit 29 Br. 0,018 ct. W/si. <br/>Höhe: 1,90mm<br/>Breite:3,50mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13441-915.jpg,False,,,,,,,,,,,,"Gerstner AG",,29,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1800",10,585/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14648,Trauringe,13441-915.jpg
13442,113437,4/28504/3_28504/3_U36,"Trauringe in 585/- Roségold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2932,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"11.02.2021 11:56:34",,"Trauringe in 585/- Roségold. Der Damenring mit 28 Br. 0,14 ct. W/si. <br/>Höhe: 2,00mm<br/>Breite: 3,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13442-916.jpg,False,,,,,,,,,,,,"Gerstner AG",,28,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1400",10,585/ooo,25,Gold,12,rosé,"0,0000",8,"Webshop-Kategorie 1",14652,Trauringe,13442-916.jpg
13443,113438,4/28510/4_28510/4_U36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2741,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"11.02.2021 12:51:38",,"Trauringe in 585/- Weißgold. Der Damenring mit 6 Br. 0,053 ct. W/si. <br/>Höhe: 1,80mm<br/>Breite: 4,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13443-917.jpg,False,,,,,,,,,,,,"Gerstner AG",,6,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0530",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14656,Trauringe,13443-917.jpg
13444,113439,4/28508/3_28508/3_U36,"Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2386,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"11.02.2021 12:59:39",,"Trauringe in 585/- Weißgold. Der Damenring mit 15 Br. 0,105 ct. W/si. <br/>Höhe: 1,5mm<br/>Breite: 3,00mm<br/>Auf Anfrage auch gerne in anderen Ausführungen. ",13444-918.jpg,False,,,,,,,,,,,,"Gerstner AG",,15,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1050",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14660,Trauringe,13444-918.jpg
13445,113440,"4/28507/3,5_28503/4,5_U36","Trauringe in 585/- Weißgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2436,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"11.02.2021 13:06:39",,"Trauringe in 585/- Weißgold. Der Damenring mit 28 Br. 0,14 ct. W/si. <br/>Höhe 1,6mm.<br/>Breite: Damenring 3,5mm , Herrenring 4,5mm<br/>  Auf Anfrage auch gerne in anderen Ausführungen. ",13445-919.jpg,False,,,,,,,,,,,,"Gerstner AG",,28,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0140",10,585/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14664,Trauringe,13445-919.jpg
13446,113441,4/20213/6_20213/6_U39,"Trauringe in 585/- Gelbgold",6,Schmuck,42,Gold,46,Handschmuck,276,Trauring,,,,,,,0,,,"2233,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"11.02.2021 13:21:00",,"Trauringe in 585/- Gelbgold. Der Damenring mit 3 Br. 0,06 ct. <br/>Breite: 6,00mm<br/>Höhe: 1,80mm<br/>W/si. Auf Anfrage auch gerne in anderen Ausführungen. ",13446-920.jpg,False,,,,,,,,,,,,"Gerstner AG",,3,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0600",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14668,Trauringe,13446-920.jpg
13447,113442,,"Trauringe Tantal - 750/- Gelbgold",7,Trauringe,39,"Fingerprint TR",43,"gemusterter Trauring",282,Divers,14,"Perfect Match",,,,,0,,,"1899,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"11.02.2021 14:26:37",,,13447-942.jpg,False,,,,,,,,,,,,"Perfect Match","LP-Meistermanufaktur GmbH Menden",,,,,,,,,,,,,,,,,19,Tantal,45,Tantal,22,Anthrazit,,8,"Webshop-Kategorie 1",14684,Trauringe,13447-942.jpg
13565,113560,84123236,"Halsreifen mit elegant leuchtendem Lapislazuli und 24 Karat Goldplattierung",6,Schmuck,59,Silber,45,Halsschmuck,158,Halsreif,,,,,,,0,,,"348,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"16.04.2021 12:12:58",,"Halsreifen mit elegant leuchtendem Lapislazuli und 24 Karat Goldplattierung",13565-1017.jpg,False,,,,,,,,,,,,"Bernd Wolf GmbH",,16,,,,,,,87,"Zirkonia synth.",,,,,,,,15,925/ooo,40,"Silber vergoldet",,,"0,0000",8,"Webshop-Kategorie 1",15196,Halsreifen,13565-1017.jpg
